region,country,topic,name,url,language,source_type,perspective,channel,platform,is_dataset,accuracy,uniqueness,timeliness,transparency,verifiability,accessibility,depth,composite,notes,
Europe,Denmark,Security,Politiets Efterretningstjeneste PET,https://pet.dk,DA,Domestic intelligence and security service,State official,Website,,yes,4,5,3,5,5,4,4,4.3,"Primary official threat assessments and reports on terrorism, extremism, espionage, counterintelligence, and domestic security.",
Europe,Denmark,Security,Danish Institute for International Studies DIIS,https://www.diis.dk,DAEN,Foreign-policy and security think tank,State-affiliated,Website,,no,5,4,3,5,5,5,5,4.6,"Independent statutory research institute producing rigorous work on Danish foreign policy, security, Russia, China, development, conflict, and Arctic affairs.",
Europe,Denmark,Economic,Danmarks Nationalbank,https://www.nationalbanken.dk,DAEN,Central bank,State official,Website,,yes,5,5,4,5,5,5,3,4.6,"Primary monetary, exchange, banking, payments, financial stability, balance-of-payments, and macroeconomic statistics.",
Europe,Denmark,Economic,Statistics Denmark,https://www.dst.dk,DAEN,National statistics agency,State official,Website,,yes,5,5,4,5,5,5,2,4.4,"Authoritative population, labor, trade, prices, production, household, business, social, and national-account datasets.",
Europe,Denmark,Economic,Ministry of Finance Denmark,https://fm.dk,DA,Finance ministry,State official,Website,,yes,4,5,4,5,5,4,2,4.1,"Primary state budget, fiscal policy, public finances, expenditure ceilings, economic projections, and public-administration information.",
Europe,Denmark,Economic,Statens Serum Institut SSI,https://www.ssi.dk,DAEN,Public-health data institution,State official,Website,,yes,5,5,5,5,5,5,4,4.9,"High-value epidemiological, infectious-disease, vaccination, health-security, genomic, and public-health surveillance data.",
Europe,Denmark,Political,udbud.dk,https://udbud.dk,DA,National procurement portal,State official,Website,,yes,5,5,5,5,5,5,1,4.4,"Primary Danish procurement platform for tender notices and contract opportunities, operated by the Competition and Consumer Authority. [135]",
Europe,Denmark,Political,Folketinget,https://www.ft.dk,DAEN,National legislature,State official,Website,,yes,5,5,4,5,5,5,1,4.3,"Official bills, roll-call votes, debates, committee material, members, laws, public hearings, and parliamentary data.",
Europe,Denmark,Political,Valgmyndigheden,https://www.valg.im.dk,DA,Electoral authority,State official,Website,,yes,5,5,5,5,5,4,1,4.3,"Primary election, referendum, party, candidate, voter, and result information.",
Europe,Denmark,Political,Retsinformation,https://www.retsinformation.dk,DA,Official legal repository,State official,Website,,yes,5,5,5,5,5,5,1,4.4,"Authoritative searchable repository for Danish legislation, executive orders, legal notices, preparatory works, and current consolidated law.",
Europe,Denmark,Political,Rigsrevisionen,https://www.rigsrevisionen.dk,DA,National audit institution,State official,Website,,yes,5,5,3,5,5,5,4,4.6,"High-quality audit reports on ministries, procurement, public finance, defense, state programs, and government accountability.",
Europe,Denmark,Political,Transparency International Denmark,https://transparency.dk,DA,Anti-corruption watchdog,Independent,Website,,no,5,4,3,5,5,4,4,4.3,"Independent corruption, lobbying, integrity, public procurement, political-finance, and transparency research.",
Europe,Denmark,Societal,VOXMETRICS,https://voxmeter.dk,DA,Pollster,Independent,Website,,yes,4,4,4,4,4,3,3,3.7,"National opinion and market research firm; review sponsor, sampling, field dates, mode, and question wording per release.",
Europe,Denmark,Social media,TjekDet X,https://x.com/TjekDet,DA,Fact-checking account,Independent,Social media,X,no,5,3,5,5,4,5,3,4.3,"Rapid disinformation, verification, election, and media-literacy alerts; cite full fact checks and original evidence.",
Europe,Estonia,General,ERR News,https://news.err.ee,ETEN,Public broadcaster,Public broadcaster,Website,,no,5,4,5,5,4,5,3,4.4,"Public broadcaster with a robust English service, broad regional coverage, politics, defense, digital policy, economy, Russia-related reporting, and public affairs.",
Europe,Estonia,General,Postimees,https://www.postimees.ee,ET,Daily newspaper,Independent,Website,,no,4,4,4,4,3,4,3,3.7,"Major national daily with domestic politics, economy, security, Estonia-Russia affairs, courts, society, and local coverage.",
Europe,Estonia,General,Delfi Estonia,https://www.delfi.ee,ETRU,Digital news outlet,Independent,Website,,no,4,4,5,4,3,5,3,4,"High-reach news platform with fast political, business, security, local, Russian-language, and current-affairs coverage.",
Europe,Estonia,General,Eesti Ekspress,https://ekspress.delfi.ee,ET,Investigative weekly,Independent,Website,,no,5,5,3,4,4,3,5,4.1,"Independent investigative and long-form outlet with reporting on corruption, security, business, digital society, politics, and organized crime.",
Europe,Estonia,General,Propastop,https://www.propastop.org,ET,Fact-checking and disinformation monitor,Independent,Website,,no,5,4,4,5,5,4,4,4.4,"Volunteer-driven disinformation-monitoring initiative focused on hostile information operations, Russian narratives, viral claims, and media literacy.",
Europe,Estonia,Security,Estonian Foreign Intelligence Service,https://www.valisluureamet.ee,ETEN,Foreign intelligence service,State official,Website,,yes,5,5,3,5,5,5,5,4.7,"Annual public report provides high-value official threat assessment on Russia, China, military intelligence, cyber, espionage, and regional security.",
Europe,Estonia,Security,Estonian Internal Security Service KAPO,https://www.kapo.ee,ETEN,Domestic intelligence service,State official,Website,,yes,5,5,3,5,5,5,5,4.7,"Annual review documents espionage, extremism, corruption, foreign influence, sanctions evasion, terrorism, and internal-security threats.",
Europe,Estonia,Security,International Centre for Defence and Security ICDS,https://icds.ee,ETEN,Defense and foreign-policy think tank,Independent,Website,,no,5,5,4,5,5,5,5,4.9,"Exceptional analysis of Baltic security, Russia, NATO, deterrence, cyber, China, defense policy, and European security.",
Europe,Estonia,Economic,Eesti Pank,https://www.eestipank.ee,ETEN,Central bank,State official,Website,,yes,5,5,4,5,5,5,3,4.6,"Primary monetary, banking, payments, financial stability, exchange, macroeconomic, and national-economy data.",
Europe,Estonia,Economic,Statistics Estonia,https://www.stat.ee,ETEN,National statistics agency,State official,Website,,yes,5,5,4,5,5,5,2,4.4,"Authoritative census, labor, price, trade, population, digital economy, production, household, social, and regional data.",
Europe,Estonia,Economic,Estonian Open Data Portal,https://avaandmed.eesti.ee,ETEN,National open-data portal,State official,Website,,yes,5,5,3,5,5,5,1,4.1,"National catalog for reusable public datasets, APIs, registers, and government data.",
Europe,Estonia,Economic,e-Business Register,https://ariregister.rik.ee,ETEN,Company and beneficial-ownership registry,State official,Website,,yes,5,5,4,5,5,5,1,4.3,"Searchable corporate, ownership, annual-report, beneficial-ownership, and legal-entity registry with strong due-diligence value.",
Europe,Estonia,Political,Public Procurement Register,https://riigihanked.riik.ee,ETEN,National procurement database,State official,Website,,yes,5,5,5,5,5,5,1,4.4,"Primary tender, award, contract, supplier, procurement-plan, public purchasing, and open-contracting record system.",
Europe,Estonia,Political,Riigikogu,https://www.riigikogu.ee,ETEN,National legislature,State official,Website,,yes,5,5,4,5,5,5,1,4.3,"Official bills, votes, sessions, committees, laws, members, debates, parliamentary data, and legislative tracking.",
Europe,Estonia,Political,National Electoral Committee,https://www.valimised.ee,ETEN,Electoral authority,State official,Website,,yes,5,5,5,5,5,5,1,4.4,"Primary voter, party, candidate, e-voting, election result, referendum, and electoral-administration data.",
Europe,Estonia,Political,Riigi Teataja,https://www.riigiteataja.ee,ETEN,Official legal repository,State official,Website,,yes,5,5,5,5,5,5,1,4.4,"Authoritative searchable legislation, regulations, judgments, official notices, and consolidated law repository.",
Europe,Estonia,Political,National Audit Office Estonia,https://www.riigikontroll.ee,ETEN,National audit institution,State official,Website,,yes,5,5,3,5,5,5,4,4.6,"High-quality audits of central and municipal administration, state entities, procurement, defense, digital government, and public spending.",
Europe,Estonia,Political,Transparency International Estonia,https://transparency.ee,ETEN,Anti-corruption watchdog,Independent,Website,,yes,5,4,3,5,5,5,4,4.4,"Independent research and monitoring on corruption, lobbying, procurement, integrity, political finance, open government, and transparency.",
Europe,Estonia,Societal,Kantar Emor,https://www.kantaremor.ee,ET,Pollster,Independent,Website,,yes,4,4,4,4,4,3,3,3.7,Leading Estonian opinion and market-research firm; inspect methodology and sponsor for individual releases.,
Europe,Estonia,Social media,Propastop X,https://x.com/propastop,ET,Disinformation-monitoring account,Independent,Social media,X,no,5,3,5,5,3,4,3,4,"Rapid alerts on influence operations, Russian narratives, manipulated content, and Estonian disinformation trends; use linked analysis.",
Europe,Finland,General,Helsingin Sanomat,https://www.hs.fi,FIEN,Daily newspaper,Independent,Website,,no,5,4,4,4,4,3,4,4,"Leading national daily with major reporting on politics, defense, Russia, Arctic affairs, economy, technology, society, and international affairs; paywall limits access.",
Europe,Finland,General,Yle News,https://yle.fi,FIEN,Public broadcaster,Public broadcaster,Website,,no,5,4,5,5,4,5,3,4.4,"Public broadcaster with broad domestic, regional, Russian-language, security, data, and international coverage; English service expands accessibility.",
Europe,Finland,General,Long Play,https://longplay.fi,FIEN,Investigative long-form journalism,Independent,Website,,no,5,5,3,5,5,3,5,4.4,"Member-supported long-form investigations on politics, society, business, technology, public administration, and public-interest issues.",
Europe,Finland,General,Mot,https://yle.fi/a/18-195753,FI,Investigative TV unit,Public broadcaster,Website,,no,5,5,3,5,5,4,5,4.4,"Yleís investigative journalism unit, producing document-heavy reporting on corruption, security, institutional failure, business, rights, and social issues.",
Europe,Finland,General,Faktabaari,https://faktabaari.fi,FIEN,Fact-checking organization,Independent,Website,,no,5,4,4,5,5,5,4,4.6,"Nonprofit fact-checking and civic-information project founded in 2014, with a focus on elections, EU issues, public claims, media literacy, and source transparency. [138]",
Europe,Finland,Security,Finnish Security and Intelligence Service SUPO,https://supo.fi,FIEN,Domestic intelligence service,State official,Website,,yes,5,5,3,5,5,5,5,4.7,"Annual National Security Overview and threat reporting on espionage, cyber, terrorism, extremism, Russia, China, foreign interference, and counterintelligence.",
Europe,Finland,Security,Finnish Defence Intelligence Agency,https://puolustusvoimat.fi,FIEN,Military intelligence authority,State official,Website,,yes,4,5,3,5,5,4,5,4.4,"Official defense-intelligence assessments and reporting on military threats, Russia, regional security, and defense posture.",
Europe,Finland,Security,Finnish Institute of International Affairs FIIA,https://fiia.fi,FIEN,Foreign-policy and security think tank,Independent,Website,,no,5,5,3,5,5,5,5,4.7,"Rigorous independent analysis on Russia, NATO, EU foreign policy, Arctic security, China, strategic competition, and global governance.",
Europe,Finland,Economic,Bank of Finland,https://www.bof.fi,FIEN,Central bank,State official,Website,,yes,5,5,4,5,5,5,3,4.6,"Primary monetary, banking, payments, financial stability, exchange, macroeconomic, and policy research source.",
Europe,Finland,Economic,Statistics Finland,https://stat.fi,FIEN,National statistics agency,State official,Website,,yes,5,5,4,5,5,5,2,4.4,"Authoritative population, labor, prices, trade, production, household, business, demographic, social, and regional statistics.",
Europe,Finland,Economic,Open Data Finland,https://www.avoindata.fi,FIEN,National open-data portal,State official,Website,,yes,5,5,3,5,5,5,1,4.1,"National open-data discovery portal for public datasets, APIs, geospatial data, registers, and government information.",
Europe,Finland,Economic,Business Information System YTJ,https://www.ytj.fi,FIEN,Company registry,State official,Website,,yes,5,5,4,5,5,5,1,4.3,"Primary business identifier, company registration, tax-registration, and legal-entity data source; financial detail varies by entity.",
